,brand_name,price,pred,name,name_token,item_description
41069,Hollister,0.0,11.8905420187,hollister men's hoodie xl,hollister men ' s hoodie xl,men's hoodie in good condition. it's a navy blue color with white bird. some surface wear and fading but not too bad. this style does not have good strings. from a smoke free but pet friendly home.
68294,_missing_,0.0,12.0695286993,silky jumbo braid colors blue & purple,silky jumbo braid colors blue purple,"4 dollars per pack, 100% synthetic fiber message me about how many packs you'd like there are 4 purple available and 5 blue availq"
30692,_missing_,0.0,12.2585423689,leather calender/planner,leather calender planner,no description yet
144290,_missing_,700.0,51.8617105004,wholesale bundle,wholesale bundle,wholesale bundle 42pcs for assorted charms
17701,_missing_,0.0,12.350722478,2x dress -hh,2x dress hh,"good used condition no spots or holes size 2x length approximately 46"""
137889,PINK,365.0,26.3046511548,vs pink large display dog,vs pink large display dog,vs pink large display dog has some stains as seen in photos and the tail is a bit shifted. please feel free to contact me if you have any questions regading this item.no returns accepted sold as is.
101884,_missing_,0.0,12.4046926445,attyre black skirt with heels embroidery,attyre black skirt with heels embroidery,attyre new york black skirt with black shorts underneath multi color embroidered heels very cute skirt perfect for golfing or a day out shopping size 8 in amazing condition from a smoke and pet free home free shipping with tracking price is negotiable
30597,PINK,79.0,4.89842878066,50 hair ties,50 hair ties,this listing comes with everything pictured if you would like different colors be sure to tell me before you purchase and i'll update the picture       the hair ties will not come with the display cards in order to save on shipping to add them there will be an extra charge of 1$ my prices are 100% firm i offer no bundle discount due to already rock bottom prices. you can bundle to save on shipping i can ship15 lanyards with 4$ shipping and more will have to be 6$ shipping i can ship up to 98 lanyards with6$ shipping.
64271,_missing_,185.0,12.6715528807,one ticket 2 days of fun...escape!!!,one ticket 2 days of funescape,sold out!!! psycho circus rave 2 day party!!!
92298,_missing_,225.0,15.5198432885,boys 18m to 3t bundle,boys 18m to 3t bundle,"lots of name brand sizes range from 18month to 3t all in great condition will be shipped in atleast 3 different packages free shipping (also seperated into different listings) nike, osh kosh, ua, childrens place, gap, disney store,"
96092,_missing_,0.0,12.8812496317,"2 new r2f ""ready to fish"" fishing poles",2 new r2f ready to fish fishing poles,these have never been used. they just don't have their tags anymore. here are the 2 poles you get. 1 5ft6in pole for fish 6 to 10 pounds(freshwater) 1 8ft pole for fish 12 to 25 pounds(saltwater and freshwater) the 8 footer is [rm] on amazon.com and it requires [rm] wether you got prime or not. you can get both poles with free shipping for [rm]. this gives you the best of every world. they are both made by r2f and cover 6 to 25 pound range of fish or you can't decide wether you want to fish fresh or salt water these poles have you covered.
66913,_missing_,200.0,13.2464493465,for loves hopping,for loves hopping,brand new
92096,_missing_,234.0,15.6444669338,reserved,reserved,no description yet
29370,Victoria's Secret,0.0,13.1584062933,victoria's secret vsx workout tank,victoria ' s secret vsx workout tank,size l/xl. great workout tank
37957,_missing_,1100.0,76.2297133479,soldered diamond ring,soldered diamond ring,"i bought this ring on here and plans changed the original listing is posted in the pictures it's real and appraised at 3,000 i have no papers though size 6.5"
3951,Gilligan & O'Malley,0.0,14.0459744734,nursing tank tops,nursing tank tops,"6 nursing tank tops size small from target (gilligan &o malley) brown has a wash spot! mostly in pretty good condition but slight wash wear absolutely perfect for bed or under shirt i believe! 1st pic colors brown (water mark see 3rd pic), white, black, tan 2nd pic grey and pink"
125888,_missing_,894.0,58.1884980548,9 regimens,9 regimens,9 rf regimen!
41334,Estee Lauder,0.0,14.1249721997,est e lauder/ pure color blush,est e lauder pure color blush,100% original never used
105517,MLB,125.0,7.29443083499,lot for cubs2321,lot for cubs2321,2013 panini usa champions red refractor die-cut rc /299 chicago cubs all modern cards are in at least nm condition unless noted otherwise. most vintage cards have multiple flaws. see pics/item condition for more. all non-certified autographs were obtained in person or through the mail and are 100% authentic. ask me about my other listings. i will give deals for multiple cards/lots purchased!
58807,Too Faced,0.0,14.2187719747,too faced shadow insurance,too faced shadow insurance,"full sized shadow insurance eyeshadow primer. very gently used. i know it's hard to describe how much is left in an opaque package, but i would estimate there is atleast 3/4 of the primer left. i tried it a handful of times and it just didn't workout for me. i'd much rather have someone get good use out of it. purchased from ulta. 100% authenticity promised. #freeshipping"
124729,_missing_,0.0,14.6762719794,girls size 7/8,girls size 7 8,5 pair gap jean excellent used condition 3 children place long sleeve shirts 1 ralph lauren shirt 1 hm jacket
75153,Urban Decay,0.0,14.7074259672,naked eyeshadow,naked eyeshadow,naked palette new by urban decay used to sample only on a few shades
139635,_missing_,150.0,8.52408254086,preppy 2 packs !,preppy 2 packs,no description yet
43457,My Michelle,0.0,14.9373134704,elegant blue sparkle dress,elegant blue sparkle dress,"elegant blue sparkle dress! it's a jr. plus size 18! my michelle is the brand. brand new with tags still attached. beautiful dress, i just don't have the party to wear it to. prices are negotiable if needed. free shipping!!!"
39802,_missing_,0.0,14.9971262395,men's american eagle slim straight pants,men ' s american eagle slim straight pants,camel colored slim straight american eagle pants. worn only a few times. showing no wear yet.
25947,Air Jordan,9.0,159.389708935,toro 4s,toro 4s,8.5/10 condition size 11 [rm] obo no lowballs!
29873,_missing_,0.0,15.305630436,baby girls feather clothes,baby girls feather clothes,baby girls feather clothes skirt set lace angel wing newborn photography props
53354,Apple,720.0,42.7501136925,iphone 6plus and samsung galaxy s6,iphone 6plus and samsung galaxy s6,bundle for ipad mimi [rm] free shipping
104479,_missing_,0.0,15.5972286696,new 10pcs brushes set,new 10pcs brushes set,"brush length : about 15.5cm handle the diameter: about 2cm brush hair :synthetic brush hair round : blend mineral products onto the skin. angled : buff cream blush or bronzer onto the skin. flat angled : works especially well on cheekbones and contours of the nose. tapered : apply cream and liquid foundations onto the harder to reach contours of the face. flat : application of liquid or cream products to flat areas of the face such as the forehead and cheeks. color:white, brown, pink, silver, gold material: wooden handle + synthetic brush hair still have 10pcs brushes, 20pcs brushes,24pcs brush,gold / silver ring . 18k gold necklace in my closet"
81000,_missing_,0.0,15.6055876984,sexy cocktail dress,sexy cocktail dress,very short comes with a thong. it was advertise as a dress but it can be worn as a sleeveless top. brand new size small.
29336,_missing_,0.0,15.6669600308,vikings vest! never been worn,vikings vest never been worn,no description yet
135707,_missing_,0.0,15.7702369304,multi color dubai shirt xs,multi color dubai shirt xs,new with tags! size: xs material: 100% polyester
65228,Victoria's Secret,0.0,15.8463344451,victoria secret sport player short,victoria secret sport player short,never worn! cute player short by vs
25020,_missing_,0.0,16.1557175512,black lacey cover up 2x for cici,black lacey cover up 2x for cici,cici is purchasing this item. ever feel insecure about showing your arms? i know i do. now you can feel sexy and edgy. sleeves have a lacey rose detail on them.
14412,_missing_,0.0,16.4262170614,domed z palette,domed z palette,"domed z pallet. means that it's thicker on the inside for round makeup. used. please note: the zebra palette is not for sale!! it is being used as size reference. zebra is a large, domed is a medium."
83986,Coach,3.0,69.0105020167,coach signature top zip tote,coach signature top zip tote,"nwt coach signature zip top tote in mahaghony and black with gold tone hardware. one rear outer zip pocket. top zipper closure. lined in black fabric with one large zip pocket, one phone slip pocket and one multifunctional slip pocket. this roomy tote measures 13.5""l x 10.5""h x4""d. double straps w / a 9"" drop."
82898,PANDORA,715.0,39.0435021994,pandora,pandora,brand-new gold bangle 19 cm pandora comes with a cloth bag and pandora bag. great for christmas present!!!retails for 1200
37771,Konami,136.0,6.62488125981,for clarencep23,for clarencep23,yugioh cards
112313,Carter's,0.0,17.7012300264,18 months boys outfits,18 months boys outfits,3piece sets. 6 total pieces. brand new with tags.
16151,_missing_,0.0,17.7179480579,president donald trump generic lego minf,president donald trump generic lego minf,not lego brand is capable with legos. my son has over 500 he plays with and they work well
18846,Nike,0.0,17.8655028973,texan jersey,texan jersey,only worn once
98988,Kate Spade,7.0,156.656035523,brand new kate spade lorene chelsea boot,brand new kate spade lorene chelsea boot,"brand new with box kate spade lorene chelsea boot size 8 light ruby msrp [rm] exquisitely soft suede leather and cleverly ribbed goring elevate an essential bootie set on a wrapped block heel. a demure logo bow on the shaft adds a touch of flirty fun. 2 1/4"" (56mm) heel pull-on style. lightly cushioned footbed. leather upper, lining and sole. by kate spade new york; imported."
3868,_missing_,0.0,18.7564863842,black chive kcco hoodie zip up,black chive kcco hoodie zip up,size large men's black hoodie zip up authentic from the chive
130424,_missing_,0.0,18.9215305499,pravana pink dye,pravana pink dye,"3 tubes of pravana vivids pink hair color. all are open, but just used a little bit out (1/4 of tube maybe) of one of them. they don't expire until 2019"
79445,The North Face,0.0,19.2362229237,northface fleece bunting - 6-12 months,northface fleece bunting 612 months,"gently used, 6-12 months, pink with dark pink stripes."
148141,_missing_,0.0,19.6543128147,new york yankee baseball jersey,new york yankee baseball jersey,bernie william cool-base jersey condition 10/10 size m never worn (been sitting in dresser)
