,brand_name,price,pred,name,name_token,item_description
124292,Carhartt,16.0,15.9561804377,thick carhartt sweater,thick carhartt sweater,carhartt sweater in good condition. no rips or stains very thick and warm.
96599,_missing_,12.0,12.0336231291,boutique top,boutique top,navy and white stripes with elbow patch. super cute top!!
83944,Sony,8.0,8.02332864984,tony hawk underground playstation 2 ps2,tony hawk underground playstation 2 ps2,"ps2 complete with case and manual we ship all orders next day!! we have a lot available and will combine items for you into one listing, to save in shipping, just drop us a message. all games have been tested!! all items listed, are available for purchase !! checkout our other games for playstation 1 2 or 3 xbox and xbox 360 wii nintendo ds we also have consoles and accessories! shipping & tracking : all items are shipped next day !you will receive a message with tracking number. tracking numbers will not be active until the usps receives and scans the package at their facility. wholesalevideogames"
89572,Kendra Scott,35.0,35.093411017,kendra scott chalcedony alex earrings,kendra scott chalcedony alex earrings,like new.
4313,Victoria's Secret,17.0,16.9533942814,victoria's secret 32d multi-way bra euc,victoria ' s secret 32d multiway bra euc,worn only 1 time for a few hours. excellent condition!
17706,Victoria's Secret,16.0,16.0441598263,victoria's secret racerback bra 34dd,victoria ' s secret racerback bra 34dd,34dd victoria's secret bra racerback
93025,True Religion Brand Jeans,36.0,35.9041031593,true religion joggers,true religion joggers,"in great condition, have only been worn three times size 2xl, in black color"
48235,Torrid,54.0,54.1429561118,brand new torrid wide calf riding boots,brand new torrid wide calf riding boots,brand new torrid size 9 wide calf riding boots never worn i got a few pairs and never wore these ones perfect new condition open to bundles and reasonable offers (: no free shipping
70962,Victoria's Secret,19.0,18.9481102837,victoria's secret colorblock bikini top,victoria ' s secret colorblock bikini top,"beautiful, fun and perfect for summer! size 34c. new without tag."
48185,_missing_,14.0,14.0390538678,single burner,single burner,easy to clean light weight single burner
42263,Too Faced,10.0,10.0286814813,too faced chocolate soleil,too faced chocolate soleil,"price firm. brand new and authentic travel sized chocolate soleil medium/deep matte bronzer from too faced. 2.5g/0.08 oz. antioxidant-rich, cocoa-licious, zero-calorie bronzer; just an irresistible, all-over deep tan. smells like chocolate from the cocoa, just like all of their other cocoa products! pouchy83"
129922,Rock & Republic,13.0,12.9635737955,skinny jeans,skinny jeans,size 25 good condition
68967,_missing_,20.0,20.0548746808,leopard print vans,leopard print vans,no description yet
29535,Play-Doh,11.0,11.0314834194,play-doh!!,playdoh,"6 packages of resealable play doh bags! each one comes with a shape cutter!! bundle includes: green, gray, purple, yellow, black, & red! i have multiples of every color, want more? just ask and i'll make you a personalized bundle! also check out my other listings and bundle to save! $"
79345,_missing_,10.0,10.0289293876,black and white swimsuit,black and white swimsuit,no description yet
15325,Converse,26.0,25.9290728406,women's converse,women ' s converse,like brand new
134295,Bonne Bell,6.0,5.9815803341,fs bonne bell lip stick,fs bonne bell lip stick,new
113497,Younique,20.0,20.0556685444,new 2017 younique 3d fiber lash mascara,new 2017 younique 3d fiber lash mascara,"younique makeup : brand-new 2017 formula of moodstruck 3d fiber lashes plus mascara. retail [rm] ---i'm former younique presenter liquidating her inventory (& cleaning out my closet): amazing deals on many great items. all guaranteed authentic, please see my other listings and rating."
12673,The North Face,31.0,30.9152565358,north face light weight rain jacket,north face light weight rain jacket,"light weight rain jacket!! authentic north face. minor flaws shown- one of the side pockets is no longer attached to the jacket, and there is lint on the velcro. i did my best to remove it but some of it won't budge. the hood is attached, sleeves and bottom of jacket are adjustable. there is a zip pocket on chest beneath the logo. i believe it's called the ""dryzzle jacket"" which retails for [rm] according to their website. make an offer!"
142094,Ralph Lauren,15.0,14.9576068145,2t polo sweatpants,2t polo sweatpants,"2t, great condition sweats"
32566,_missing_,3.0,3.01063083747,hippie whale sticker,hippie whale sticker,"hippie whale glossy sticker. printed in peel off sticker paper. they are water resistant, but not water proof. ships out with a stamp. if wanting tracking, tell me before purchase. [rm] additional will be added."
22311,Disney,10.0,10.029248418,despicable me blanket!,despicable me blanket,almost like brand new. daughter only used it a handful of times. got washed once and put in storage. super clean !
25933,Nike,16.0,16.0455001396,nike women's dry fit shorts,nike women ' s dry fit shorts,orange nike dry fit shorts.. women's xs nwt non smoking house
81398,_missing_,22.0,22.0617104148,morphe 9b blush pallet,morphe 9b blush pallet,brand new authentic morphe 9b blush pallet. purchased myself from their web but never got around to it since i already own a bunch of blushes. *smoke and pet free home
138714,The North Face,19.0,18.9464736405,boys north face pullover,boys north face pullover,great condition has only been worn a few times black no free shipping comes from a smoke free home
86345,PINK,19.0,18.9464370469,pink leggings,pink leggings,"full length leggings from pink! great condition, worn twice."
87098,Nike,26.0,26.0725064239,lot of 4 nike dri fit,lot of 4 nike dri fit,lot of four nike shirts. black - xl yellow - l red - l blue - l all are short sleeve with the exception of.the blue top.
12598,_missing_,24.0,24.0672025071,minecraft till book bag. full size,minecraft till book bag full size,this item is on hold for someone plz don't purchase yet. if not bought the hold will be off by sunday for anyone else to purchase.brand new full-size book bag minecraft light blue or till color . inside yellow with plenty of space for books
147169,Candie's,21.0,21.0592603109,fall booties,fall booties,candies brand - spent [rm] - have only had since last fall and i bought them too small so they've only been worn a few times. size 7.5
139707,Lululemon,46.0,46.1266087959,lululemon,lululemon,no flaws lululemon scuba hoodie size 2 wee are from space print black and grey worn only a few times very thick and warm
106422,Victoria's Secret,12.0,11.9650237314,sale! victoria's secret pink long sleeve,sale victoria ' s secret pink long sleeve,"size small victoria's secret pink long sleeve thermal top. really cute. great condition! no holes or stains. bundle and save on other cute items listed from buckle, american eagle, victoria's secret, aeropostale, old navy, free people, pink, etc.."
47128,Coach,30.0,29.9164407169,3 coach wristlets,3 coach wristlets,3 coach wristlets in good used condition red fabric pink leather gold/white coated canvas all come with their hangtags
145323,_missing_,34.0,33.9056404193,lularoe tc red knot leggings,lularoe tc red knot leggings,"these leggings are tc and bnwt, just taken out of the bag for the picture. price is firm. please do not ask for me to take anything less. anything not sold at the end of the month that i have posted will be donated to those that truly cannot afford to spend the money on llr."
16926,PopSockets,6.0,6.01895744234,popsockets,popsockets,"this is a listing for (1) universal fit pop socket. please message me after your purchase with the design you want, or i will ship randomly. i ship via usps first class package, which takes around 3-5 days to arrive at your house! if you are wanting a faster shipping option, let me know below and we can work it out! the price, [rm], is the lowest i will go. if you have any questions, let me know below!"
138916,Vera Bradley,20.0,19.9432104782,vera bradley katalina pink set,vera bradley katalina pink set,new with tag set includes id holder and lanyard free shipping with tracking is provided orders placed over the weekend will ship monday price is fair and firm thanks for looking!
85567,_missing_,7.0,7.02169442797,i heart ny t-shirt,i heart ny tshirt,super cute and comfy!! fun with jeans shorts.
106990,_missing_,7.0,6.97834250451,mocchi-zu mascot plush keychain,mocchizu mascot plush keychain,"brand new, still in packaging! black kitty cat keychain from april 2017 dokidokicrate super kawaii smoke free home check out my other listings for more japancrate, dokidokicrate, hello kitty, and more! always willing to bundle to save you $$!"
90609,_missing_,8.0,8.02446154547,new primitive halloween mini garden flag,new primitive halloween mini garden flag,brand new mini polyester garden flag measures 11x15 i have more seasonal flags and wrought iron garden flag stands combine shipping available smoke free home
70728,_missing_,25.0,25.0708689083,matrix biolage shampoo and conditioner,matrix biolage shampoo and conditioner,matrix biolage volume bloom shampoo and conditioner for fine hair 33.8 fluid ounces per bottle
75207,_missing_,10.0,9.97004499712,jewelry set,jewelry set,new turquoise jewelry set free shipping!!
119666,_missing_,14.0,14.0409604155,"girls pleather jacket, size 6-7",girls pleather jacket size 67,worn only twice this light pink girls fully lined pleather jacket is a must have. zippered front pockets and full zip closure. a poly/viscose blend makes this jacket very soft. my daughter out grew this before it was cool enough weather to wear.
51187,_missing_,17.0,16.9509394778,lorih21 leggings,lorih21 leggings,these will be shipped out via priority mail before noon on monday morning.
125279,_missing_,12.0,12.0355298999,boutique 2x top with lace side,boutique 2x top with lace side,boutique 2x pink top with white/cream lace detail on side... this is so pretty. hem is cute too!!
133203,_missing_,5.0,5.01639965796,"free shipping 3 nose ring hoops, 22g",free shipping 3 nose ring hoops 22g," no piercing necessary 3 nose hoops, 22g purple black gold"
84310,Kate Spade,20.0,20.0574307716,kate spade earrings,kate spade earrings,"kate spade""spade"" earrings in light pink kate spade jewelry pouch included"
96829,_missing_,20.0,19.9427186799,solid black lularoe os leggings,solid black lularoe os leggings,"small hole on right butt cheek and small hole on waist seam in front. worn about 10 times, piling on inner thighs and small seam hole. see photos."
81945,_missing_,10.0,10.0300901599,xbox 360 minecraft,xbox 360 minecraft,its in great condition just the game
